participantId,condition,timeSinceStartup,correctNodeHit,keypressed,calibrationData,bubbleSize,numberNodes,targetNode,currentSelectedNode,currentState,correctedEyeX,correctedEyeY,rawEyeX,rawEyeY
6,WITHCUSTOMCALIB,558.2414,,,noCalibrationDataSet,5,150,104,45,Training,938.6519,590.162,1006.278,555.8563
6,WITHCUSTOMCALIB,558.2732,,,noCalibrationDataSet,5,150,104,45,Training,938.6519,590.162,1006.278,555.8563
6,WITHCUSTOMCALIB,558.3029,,,noCalibrationDataSet,5,150,104,45,Training,934.9713,597.767,1001.743,565.2658
6,WITHCUSTOMCALIB,558.3047,,,noCalibrationDataSet,5,150,104,45,Training,934.9713,597.767,1001.743,565.2658
6,WITHCUSTOMCALIB,558.3379,,,noCalibrationDataSet,5,150,104,45,Training,934.9713,597.767,1001.743,565.2658
6,WITHCUSTOMCALIB,558.3401,,,noCalibrationDataSet,5,150,104,45,Training,974.4073,595.447,1048.741,564.5445
6,WITHCUSTOMCALIB,558.3713,,,noCalibrationDataSet,5,150,104,45,Training,974.4073,595.447,1048.741,564.5445
6,WITHCUSTOMCALIB,558.4092,,,noCalibrationDataSet,5,150,104,45,Training,1007.888,878.3491,1050.478,952.0203
6,WITHCUSTOMCALIB,558.4112,,,noCalibrationDataSet,5,150,104,45,Training,876.4731,831.6519,905.1097,876.0619
6,WITHCUSTOMCALIB,558.439,,,noCalibrationDataSet,5,150,104,45,Training,876.4731,831.6519,905.1097,876.0619
6,WITHCUSTOMCALIB,558.4728,,,noCalibrationDataSet,5,150,104,45,Training,880.7823,820.5471,912.6792,860.4817
6,WITHCUSTOMCALIB,558.4747,,,noCalibrationDataSet,5,150,104,45,Training,883.6172,815.4675,917.1418,853.4386
6,WITHCUSTOMCALIB,558.5091,,,noCalibrationDataSet,5,150,104,45,Training,883.6172,815.4675,917.1418,853.4386
6,WITHCUSTOMCALIB,558.5357,,,noCalibrationDataSet,5,150,104,45,Training,888.6749,809.6742,924.3995,845.5367
6,WITHCUSTOMCALIB,558.5374,,,noCalibrationDataSet,5,150,104,45,Training,891.8973,808.5016,928.5158,844.0677
6,WITHCUSTOMCALIB,558.5733,,,noCalibrationDataSet,5,150,104,45,Training,891.8973,808.5016,928.5158,844.0677
6,WITHCUSTOMCALIB,558.5765,,,noCalibrationDataSet,5,150,104,45,Training,892.4108,807.7974,929.2717,843.104
6,WITHCUSTOMCALIB,558.607,,,noCalibrationDataSet,5,150,104,45,Training,889.8625,803.955,926.9341,837.5439
6,WITHCUSTOMCALIB,558.6376,,,noCalibrationDataSet,5,150,104,45,Training,894.4289,805.4083,932.1642,839.8533
6,WITHCUSTOMCALIB,558.6397,,,noCalibrationDataSet,5,150,104,45,Training,894.8546,802.3635,933.2549,835.5931
6,WITHCUSTOMCALIB,558.6729,,,noCalibrationDataSet,5,150,104,45,Training,894.8546,802.3635,933.2549,835.5931
6,WITHCUSTOMCALIB,558.6745,,,noCalibrationDataSet,5,150,104,45,Training,897.4149,803.4785,936.129,837.3097
6,WITHCUSTOMCALIB,558.7083,,,noCalibrationDataSet,5,150,104,45,Training,897.4149,803.4785,936.129,837.3097
6,WITHCUSTOMCALIB,558.7362,,,noCalibrationDataSet,5,150,104,45,Training,895.5699,800.3939,934.4857,832.8667
6,WITHCUSTOMCALIB,558.7377,,,noCalibrationDataSet,5,150,104,45,Training,891.1268,803.0485,928.631,836.3413
6,WITHCUSTOMCALIB,558.7719,,,noCalibrationDataSet,5,150,104,45,Training,891.1268,803.0485,928.631,836.3413
6,WITHCUSTOMCALIB,558.7738,,,noCalibrationDataSet,5,150,104,45,Training,864.9323,911.5154,870.23,992.4409
6,WITHCUSTOMCALIB,558.8079,,,noCalibrationDataSet,5,150,104,45,Training,864.9323,911.5154,870.23,992.4409
6,WITHCUSTOMCALIB,558.8379,,,noCalibrationDataSet,5,150,104,45,Training,861.6301,930.5632,860.1288,1021.061
6,WITHCUSTOMCALIB,558.8399,,,noCalibrationDataSet,5,150,104,45,Training,864.7461,929.8687,864.1517,1020.187
6,WITHCUSTOMCALIB,558.8763,,,noCalibrationDataSet,5,150,104,45,Training,864.7461,929.8687,864.1517,1020.187
6,WITHCUSTOMCALIB,558.905,,,noCalibrationDataSet,5,150,104,45,Training,864.2881,932.0032,862.8864,1023.41
6,WITHCUSTOMCALIB,558.9074,,,noCalibrationDataSet,5,150,104,45,Training,861.8175,933.4534,859.3942,1025.476
6,WITHCUSTOMCALIB,558.9404,,,noCalibrationDataSet,5,150,104,45,Training,861.8175,933.4534,859.3942,1025.476
6,WITHCUSTOMCALIB,558.9713,,,noCalibrationDataSet,5,150,104,45,Training,864.1304,934.1849,861.9648,1026.728
6,WITHCUSTOMCALIB,558.9736,,,noCalibrationDataSet,5,150,104,45,Training,866.2425,938.3985,863.1086,1033.293
6,WITHCUSTOMCALIB,559.0074,,,noCalibrationDataSet,5,150,104,45,Training,866.2425,938.3985,863.1086,1033.293
6,WITHCUSTOMCALIB,559.0366,,,noCalibrationDataSet,5,150,104,45,Training,866.7068,930.1671,866.4382,1020.756
6,WITHCUSTOMCALIB,559.0398,,,noCalibrationDataSet,5,150,104,45,Training,881.1986,797.8971,917.6008,828.5393
6,WITHCUSTOMCALIB,559.0731,,,noCalibrationDataSet,5,150,104,45,Training,911.854,623.4492,973.2794,596.7054
6,WITHCUSTOMCALIB,559.077,,,noCalibrationDataSet,5,150,104,45,Training,914.435,580.0154,977.3646,541.7691
6,WITHCUSTOMCALIB,559.108,,,noCalibrationDataSet,5,150,104,45,Training,908.898,585.0828,970.6575,547.8412
6,WITHCUSTOMCALIB,559.1388,,,noCalibrationDataSet,5,150,104,45,Training,906.2354,586.9522,967.4303,550.0522
