Subject;trial_id;condition_id;object_number;duration;distance;hit_try;letter;input_letters;right_letters;levensthein_distance;buchstabe_1;buchstabe_2;buchstabe_3;buchstabe_4;buchstabe_5;buchstabe_6;buchstabe_7
1;1;1;1;2.087982;180;1;B;;B;;;;;;;;
1;1;1;2;1.474548;-108;1;D;;BD;;;;;;;;
1;1;1;3;1.411926;108;1;C;;BDC;;;;;;;;
1;1;1;4;1.488586;-90;1;D;;BDCD;;;;;;;;
1;1;1;5;1.744202;144;1;A;;BDCDA;;;;;;;;
1;1;1;6;4.366302;162;3;D;;BDCDAD;;;;;;;;
1;1;1;7;1.938568;126;1;D;BCDBDCC;BDCDADD;4;1;0;0;0;0;0;0
1;2;1;1;1.821167;126;1;A;;A;;;;;;;;
1;2;1;2;1.678345;108;1;A;;AA;;;;;;;;
1;2;1;3;2.222076;-162;2;B;;AAB;;;;;;;;
1;2;1;4;1.500061;108;1;B;;AABB;;;;;;;;
1;2;1;5;1.68924;-162;1;B;;AABBB;;;;;;;;
1;2;1;6;0.5725098;36;1;B;;AABBBB;;;;;;;;
1;2;1;7;1.377197;-126;1;D;AABBBCD;AABBBBD;1;1;1;1;1;1;0;1
1;3;1;1;1.755188;162;1;C;;C;;;;;;;;
1;3;1;2;1.522186;-144;1;C;;CC;;;;;;;;
1;3;1;3;1.221222;-108;1;A;;CCA;;;;;;;;
1;3;1;4;3.692413;126;3;D;;CCAD;;;;;;;;
1;3;1;5;1.477142;90;1;C;;CCADC;;;;;;;;
1;3;1;6;4.834015;162;3;C;;CCADCC;;;;;;;;
1;3;1;7;1.978546;-144;1;D;CCADCCD;CCADCCD;0;1;1;1;1;1;1;1
1;4;1;1;1.549072;144;1;A;;A;;;;;;;;
1;4;1;2;1.499908;-144;2;A;;AA;;;;;;;;
1;4;1;3;1.656006;-162;1;B;;AAB;;;;;;;;
1;4;1;4;1.083191;90;2;A;;AABA;;;;;;;;
1;4;1;5;0.7323914;54;1;B;;AABAB;;;;;;;;
1;4;1;6;1.122559;-108;1;D;;AABABD;;;;;;;;
1;4;1;7;1.044373;-90;1;D;AACADBC;AABABDD;4;1;1;0;1;0;0;0
1;5;1;1;1.177307;108;1;A;;A;;;;;;;;
1;5;1;2;1.277557;-180;1;D;;AD;;;;;;;;
1;5;1;3;1.566803;-144;1;D;;ADD;;;;;;;;
1;5;1;4;3.889038;-144;3;D;;ADDD;;;;;;;;
1;5;1;5;1.555664;126;1;C;;ADDDC;;;;;;;;
1;5;1;6;1.012238;72;1;B;;ADDDCB;;;;;;;;
1;5;1;7;1.355194;108;1;A;ADDDCBA;ADDDCBA;0;1;1;1;1;1;1;1
1;6;1;1;1.281891;-162;1;A;;A;;;;;;;;
1;6;1;2;1.84375;180;1;A;;AA;;;;;;;;
1;6;1;3;1.533051;108;1;A;;AAA;;;;;;;;
1;6;1;4;0.8223877;-108;1;A;;AAAA;;;;;;;;
1;6;1;5;1.388916;126;1;C;;AAAAC;;;;;;;;
1;6;1;6;1.666321;108;1;C;;AAAACC;;;;;;;;
1;6;1;7;3.000092;90;2;D;AAAACCB;AAAACCD;1;1;1;1;1;1;1;0
1;7;1;1;1.40918;-144;1;A;;A;;;;;;;;
1;7;1;3;1.215881;-108;2;C;;ADC;;;;;;;;
1;7;1;4;1.598755;162;1;A;;ADCA;;;;;;;;
1;7;1;5;1.154846;-108;1;C;;ADCAC;;;;;;;;
1;7;1;6;2.436768;-180;1;D;;ADCACD;;;;;;;;
1;7;1;7;1.331848;-144;1;A;ADCACAB;ADCACDA;2;1;1;1;1;1;0;0
1;8;1;1;1.527283;90;2;A;;A;;;;;;;;
1;8;1;2;1.572632;126;1;C;;AC;;;;;;;;
1;8;1;3;0.9100342;-90;1;A;;ACA;;;;;;;;
1;8;1;4;1.166626;-126;1;B;;ACAB;;;;;;;;
1;8;1;5;3.411743;-162;2;B;;ACABB;;;;;;;;
1;8;1;6;2.433105;-162;1;D;;ACABBD;;;;;;;;
1;8;1;7;2.144409;-180;1;B;ACABBDB;ACABBDB;0;1;1;1;1;1;1;1
1;9;1;1;1.68866;180;1;A;;A;;;;;;;;
1;9;1;2;1.710815;144;1;D;;AD;;;;;;;;
1;9;1;3;1.766296;108;1;D;;ADD;;;;;;;;
1;9;1;4;1.14978;72;1;A;;ADDA;;;;;;;;
1;9;1;5;2.133057;162;1;D;;ADDAD;;;;;;;;
1;9;1;6;2.15625;144;1;D;;ADDADD;;;;;;;;
1;9;1;7;1.016907;-90;1;C;ADDADDC;ADDADDC;0;1;1;1;1;1;1;1
1;10;1;1;1.722046;-144;1;D;;D;;;;;;;;
1;10;1;2;1.722168;162;1;A;;DA;;;;;;;;
1;10;1;3;1.566345;-162;1;B;;DAB;;;;;;;;
1;10;1;4;2.144287;-162;1;C;;DABC;;;;;;;;
1;10;1;5;2.289307;-162;1;A;;DABCA;;;;;;;;
1;10;1;6;1.033691;108;1;A;;DABCAA;;;;;;;;
1;7;1;2;1.305847;72;2;D;;AD;;;;;;;;
1;10;1;7;3.188782;90;2;D;DABCAAD;DABCAAD;0;1;1;1;1;1;1;1
1;1;3;1;2.844238;-162;2;D;;D;;;;;;;;
1;1;3;2;1.010803;144;1;A;;DA;;;;;;;;
1;1;3;3;1.411011;162;1;A;;DAA;;;;;;;;
1;1;3;4;2.021912;90;2;B;;DAAB;;;;;;;;
1;1;3;5;2.716248;-126;1;D;;DAABD;;;;;;;;
1;1;3;6;2.088257;-90;2;C;;DAABDC;;;;;;;;
1;1;3;7;1.211975;-90;2;C;DAABBCC;DAABDCC;1;1;1;1;1;0;1;1
1;2;3;1;2.443665;144;1;A;;A;;;;;;;;
1;2;3;2;2.211792;180;1;C;;AC;;;;;;;;
1;2;3;3;1.189087;90;1;B;;ACB;;;;;;;;
1;2;3;4;2.139099;90;1;A;;ACBA;;;;;;;;
1;2;3;5;2.088684;-162;1;B;;ACBAB;;;;;;;;
1;2;3;6;1.488281;-126;1;C;;ACBABC;;;;;;;;
1;2;3;7;1.594543;-144;1;B;ACBABCD;ACBABCB;1;1;1;1;1;1;1;0
1;3;3;1;1.110901;108;2;D;;D;;;;;;;;
1;3;3;2;1.91272;-126;2;A;;DA;;;;;;;;
1;3;3;3;2.257568;90;1;D;;DAD;;;;;;;;
1;3;3;4;1.167114;162;1;A;;DADA;;;;;;;;
1;3;3;5;0.7496948;108;1;C;;DADAC;;;;;;;;
1;3;3;6;1.544373;90;1;C;;DADACC;;;;;;;;
1;3;3;7;1.53363;144;1;C;DADACCC;DADACCC;0;1;1;1;1;1;1;1
1;4;3;1;1.499207;-108;1;A;;A;;;;;;;;
1;4;3;2;1.182861;144;1;C;;AC;;;;;;;;
1;4;3;3;1.12146;144;1;B;;ACB;;;;;;;;
1;4;3;4;1.588196;-180;1;B;;ACBB;;;;;;;;
1;4;3;5;1.378174;180;1;A;;ACBBA;;;;;;;;
1;4;3;6;1.51123;108;1;A;;ACBBAA;;;;;;;;
1;4;3;7;2.311035;-90;1;D;ACBACDB;ACBBAAD;3;1;1;1;0;0;0;0
1;5;3;1;2.459351;-144;1;A;;A;;;;;;;;
1;5;3;2;3.58667;162;2;C;;AC;;;;;;;;
1;5;3;3;0.8508301;72;1;C;;ACC;;;;;;;;
1;5;3;4;2.022095;-90;2;A;;ACCA;;;;;;;;
1;5;3;5;0.7792969;-108;1;D;;ACCAD;;;;;;;;
1;5;3;6;0.8881836;-90;1;C;;ACCADC;;;;;;;;
1;5;3;7;1.461548;-162;1;D;ACCADCD;ACCADCD;0;1;1;1;1;1;1;1
1;6;3;1;0.8765869;108;1;C;;C;;;;;;;;
1;6;3;2;1.483154;-180;1;D;;CD;;;;;;;;
1;6;3;3;0.8654785;-126;1;A;;CDA;;;;;;;;
1;6;3;4;0.9776611;108;2;D;;CDAD;;;;;;;;
1;6;3;5;3.522095;90;1;B;;CDADB;;;;;;;;
1;6;3;6;2.666626;144;1;C;;CDADBC;;;;;;;;
1;6;3;7;2.544434;-144;1;A;CDADBCA;CDADBCA;0;1;1;1;1;1;1;1
1;7;3;1;1.776978;-162;1;A;;A;;;;;;;;
1;7;3;2;1.421753;126;1;A;;AA;;;;;;;;
1;7;3;3;0.9552002;-90;2;C;;AAC;;;;;;;;
1;7;3;4;0.588623;-90;1;A;;AACA;;;;;;;;
1;7;3;5;1.044922;108;2;B;;AACAB;;;;;;;;
1;7;3;6;1.010376;-90;2;D;;AACABD;;;;;;;;
1;7;3;7;1.93335;-144;2;C;AACABDA;AACABDC;1;1;1;1;1;1;1;0
1;8;3;1;1.043579;90;1;C;;C;;;;;;;;
1;8;3;2;1.443848;126;1;B;;CB;;;;;;;;
1;8;3;3;1.133667;-144;1;D;;CBD;;;;;;;;
1;8;3;4;2.466064;162;1;D;;CBDD;;;;;;;;
1;8;3;5;2.332764;162;1;C;;CBDDC;;;;;;;;
1;8;3;6;1.066406;144;1;B;;CBDDCB;;;;;;;;
1;8;3;7;2.599854;-162;1;B;ACABCDC;CBDDCBB;5;0;0;0;0;1;0;0
1;9;3;1;2.256104;-162;1;D;;D;;;;;;;;
1;9;3;2;1.4552;162;1;B;;DB;;;;;;;;
1;9;3;3;1.733398;126;1;C;;DBC;;;;;;;;
1;9;3;4;1.089233;-126;1;D;;DBCD;;;;;;;;
1;9;3;5;1.611328;144;1;C;;DBCDC;;;;;;;;
1;9;3;6;1.522583;144;1;C;;DBCDCC;;;;;;;;
1;9;3;7;1.066406;-162;1;D;DBCDCCB;DBCDCCD;1;1;1;1;1;1;1;0
1;10;3;1;2.089111;162;1;D;;D;;;;;;;;
1;10;3;2;0.7445068;-90;1;B;;DB;;;;;;;;
1;10;3;3;2.177368;-108;2;A;;DBA;;;;;;;;
1;10;3;4;2.399902;-108;1;D;;DBAD;;;;;;;;
1;10;3;5;1.033447;72;1;C;;DBADC;;;;;;;;
1;10;3;6;1.944824;-90;2;B;;DBADCB;;;;;;;;
1;10;3;7;0.8555908;-108;1;B;DBCACBB;DBADCBB;2;1;1;0;0;1;1;1
1;1;2;1;1.033936;90;1;D;;D;;;;;;;;
1;1;2;2;1.132568;108;1;A;;DA;;;;;;;;
1;1;2;3;1.222534;126;1;C;;DAC;;;;;;;;
1;1;2;4;1.021484;-108;1;C;;DACC;;;;;;;;
1;1;2;5;1.410767;-180;1;D;;DACCD;;;;;;;;
1;1;2;6;0.7045898;-108;1;D;;DACCDD;;;;;;;;
1;1;2;7;0.6767578;-90;1;B;DACCDBB;DACCDDB;1;1;1;1;1;1;0;1
1;2;2;1;0.8996582;126;1;B;;B;;;;;;;;
1;2;2;2;0.7224121;90;1;A;;BA;;;;;;;;
1;2;2;3;1.188354;108;1;A;;BAA;;;;;;;;
1;2;2;4;1.133301;-108;1;B;;BAAB;;;;;;;;
1;2;2;5;1.411133;-144;1;A;;BAABA;;;;;;;;
1;2;2;6;1.398804;180;1;C;;BAABAC;;;;;;;;
1;2;2;7;1.387939;90;1;C;DABBACC;BAABACC;2;0;1;0;1;1;1;1
1;3;2;1;1.321899;180;1;D;;D;;;;;;;;
1;3;2;2;1.277344;162;1;B;;DB;;;;;;;;
1;3;2;3;1.122559;108;1;A;;DBA;;;;;;;;
1;3;2;4;3.689697;108;2;B;;DBAB;;;;;;;;
1;3;2;5;1.299561;-126;1;A;;DBABA;;;;;;;;
1;3;2;6;0.9671631;126;1;A;;DBABAA;;;;;;;;
1;3;2;7;1.121704;-162;1;B;DBABACB;DBABAAB;1;1;1;1;1;1;0;1
1;4;2;1;1.154053;162;1;B;;B;;;;;;;;
1;4;2;2;1.387939;-162;1;D;;BD;;;;;;;;
1;4;2;3;1.222046;-144;1;D;;BDD;;;;;;;;
1;4;2;4;1.349731;-162;1;B;;BDDB;;;;;;;;
1;4;2;5;1.154785;162;1;D;;BDDBD;;;;;;;;
1;4;2;6;1.029053;-144;1;A;;BDDBDA;;;;;;;;
1;4;2;7;0.93396;144;1;B;BDDBDAB;BDDBDAB;0;1;1;1;1;1;1;1
1;5;2;1;1.23291;90;1;B;;B;;;;;;;;
1;5;2;2;1.317993;180;1;D;;BD;;;;;;;;
1;5;2;3;0.9555664;144;1;A;;BDA;;;;;;;;
1;5;2;4;1.211792;108;1;B;;BDAB;;;;;;;;
1;5;2;5;1.366333;-180;1;D;;BDABD;;;;;;;;
1;5;2;6;0.7553711;-90;1;D;;BDABDD;;;;;;;;
1;5;2;7;1.47168;144;1;D;BDABDDD;BDABDDD;0;1;1;1;1;1;1;1
1;6;2;1;1.05542;144;1;B;;B;;;;;;;;
1;6;2;2;1.089233;108;1;B;;BB;;;;;;;;
1;6;2;3;1.378418;-180;1;B;;BBB;;;;;;;;
1;6;2;4;1.033081;90;1;C;;BBBC;;;;;;;;
1;6;2;5;1.121826;-90;1;B;;BBBCB;;;;;;;;
1;6;2;6;1.566528;180;1;C;;BBBCBC;;;;;;;;
1;6;2;7;1.255371;108;1;B;BBBDBBC;BBBCBCB;3;1;1;1;0;1;0;0
1;7;2;1;1.155396;-144;1;D;;D;;;;;;;;
1;7;2;2;1.255737;-162;1;A;;DA;;;;;;;;
1;7;2;3;3.121826;-162;2;D;;DAD;;;;;;;;
1;7;2;4;2.122192;-162;1;D;;DADD;;;;;;;;
1;7;2;5;1.100586;126;1;A;;DADDA;;;;;;;;
1;7;2;6;1.444214;162;1;C;;DADDAC;;;;;;;;
1;7;2;7;1.577271;-162;1;B;DADDBCA;DADDACB;2;1;1;1;1;0;1;0
1;8;2;1;0.9212646;108;1;B;;B;;;;;;;;
1;8;2;2;1.437378;126;1;D;;BD;;;;;;;;
1;8;2;3;1.571411;126;1;C;;BDC;;;;;;;;
1;8;2;4;5.355225;144;3;A;;BDCA;;;;;;;;
1;8;2;5;1.833618;162;1;D;;BDCAD;;;;;;;;
1;8;2;6;0.9274902;-108;1;B;;BDCADB;;;;;;;;
1;8;2;7;1.532593;180;1;B;BDCADBB;BDCADBB;0;1;1;1;1;1;1;1
1;9;2;1;1.355225;-180;1;D;;D;;;;;;;;
1;9;2;2;1.077637;-162;1;A;;DA;;;;;;;;
1;9;2;3;1.28894;126;2;A;;DAA;;;;;;;;
1;9;2;4;1.043945;-108;1;A;;DAAA;;;;;;;;
1;9;2;5;0.7547607;108;1;C;;DAAAC;;;;;;;;
1;9;2;6;1.078491;108;1;C;;DAAACC;;;;;;;;
1;9;2;7;3.099976;-126;2;B;DAAACBB;DAAACCB;1;1;1;1;1;1;0;1
1;10;2;1;2.255615;126;2;C;;C;;;;;;;;
1;10;2;2;1.540405;-162;2;A;;CA;;;;;;;;
1;10;2;3;1.687866;-144;1;A;;CAA;;;;;;;;
1;10;2;4;0.4885254;36;1;C;;CAAC;;;;;;;;
1;10;2;5;1.021606;108;1;B;;CAACB;;;;;;;;
1;10;2;6;0.8670654;90;1;B;;CAACBB;;;;;;;;
1;10;2;7;0.7998047;-108;1;A;CAACBDC;CAACBBA;2;1;1;1;1;1;0;0
2;1;2;1;1.760284;-126;1;C;;C;;;;;;;;
2;1;2;2;1.610443;-90;1;A;;CA;;;;;;;;
2;1;2;3;2.733612;-162;1;C;;CAC;;;;;;;;
2;1;2;4;3.722031;-144;1;D;;CACD;;;;;;;;
2;1;2;5;1.688461;180;1;D;;CACDD;;;;;;;;
2;1;2;6;2.066559;-162;1;C;;CACDDC;;;;;;;;
2;1;2;7;1.471542;162;1;C;CACDCCD;CACDDCC;2;1;1;1;1;0;1;0
2;2;2;1;1.677521;126;1;C;;C;;;;;;;;
2;2;2;2;1.322159;108;1;D;;CD;;;;;;;;
2;2;2;3;1.811157;126;1;A;;CDA;;;;;;;;
2;2;2;4;1.255356;-126;1;C;;CDAC;;;;;;;;
2;2;2;5;2.198929;162;1;B;;CDACB;;;;;;;;
2;2;2;6;2.099411;144;1;C;;CDACBC;;;;;;;;
2;2;2;7;2.588409;180;1;B;CDCABCD;CDACBCB;3;1;1;0;0;1;1;0
2;3;2;1;1.476196;-162;1;B;;B;;;;;;;;
2;3;2;2;0.9444275;90;1;D;;BD;;;;;;;;
2;3;2;3;2.511597;-180;1;B;;BDB;;;;;;;;
2;3;2;4;1.344482;-144;1;C;;BDBC;;;;;;;;
2;3;2;5;2.171692;-126;1;C;;BDBCC;;;;;;;;
2;3;2;6;1.522522;144;1;A;;BDBCCA;;;;;;;;
2;3;2;7;1.35556;-126;1;C;BDCCDBC;BDBCCAC;3;1;1;0;1;0;0;1
2;4;2;1;2.033539;-162;1;C;;C;;;;;;;;
2;4;2;2;1.689117;180;1;D;;CD;;;;;;;;
2;4;2;3;1.460876;126;1;D;;CDD;;;;;;;;
2;4;2;4;1.656036;126;1;A;;CDDA;;;;;;;;
2;4;2;5;1.266327;-126;1;C;;CDDAC;;;;;;;;
2;4;2;6;1.172333;108;1;C;;CDDACC;;;;;;;;
2;4;2;7;2.244507;162;1;D;CDDCACD;CDDACCD;2;1;1;1;0;0;1;1
2;5;2;1;2.088226;126;1;A;;A;;;;;;;;
2;5;2;2;1.311249;-108;2;A;;AA;;;;;;;;
2;5;2;3;1.324738;144;1;C;;AAC;;;;;;;;
2;5;2;4;1.322235;108;1;B;;AACB;;;;;;;;
2;5;2;5;1.177338;90;1;D;;AACBD;;;;;;;;
2;5;2;6;0.8944702;-90;1;B;;AACBDB;;;;;;;;
2;5;2;7;1.188141;90;1;A;AACBCAD;AACBDBA;3;1;1;1;1;0;0;0
2;6;2;1;1.788879;-162;1;A;;A;;;;;;;;
2;6;2;2;1.672729;-108;1;A;;AA;;;;;;;;
2;6;2;3;1.900024;-126;1;B;;AAB;;;;;;;;
2;6;2;4;1.566193;144;1;A;;AABA;;;;;;;;
2;6;2;5;1.810394;162;1;D;;AABAD;;;;;;;;
2;6;2;6;1.900055;126;1;C;;AABADC;;;;;;;;
2;6;2;7;2.855225;180;1;B;AABACDB;AABADCB;2;1;1;1;1;0;0;1
2;7;2;1;1.316589;-126;1;B;;B;;;;;;;;
2;7;2;2;1.48822;-126;1;B;;BB;;;;;;;;
2;7;2;3;1.078156;108;1;B;;BBB;;;;;;;;
2;7;2;4;0.989502;90;1;A;;BBBA;;;;;;;;
2;7;2;5;1.755402;144;1;B;;BBBAB;;;;;;;;
2;7;2;6;1.644531;-162;1;C;;BBBABC;;;;;;;;
2;7;2;7;2.077972;180;1;C;AAABACB;BBBABCC;5;0;0;0;0;0;1;0
2;8;2;1;2.177795;126;1;B;;B;;;;;;;;
2;8;2;2;2.077728;126;1;C;;BC;;;;;;;;
2;8;2;3;1.265625;-108;1;C;;BCC;;;;;;;;
2;8;2;4;1.321045;-90;1;B;;BCCB;;;;;;;;
2;8;2;5;2.749512;-126;1;C;;BCCBC;;;;;;;;
2;8;2;6;2.355499;-126;1;B;;BCCBCB;;;;;;;;
2;8;2;7;3.033234;-90;2;B;BCCBCBB;BCCBCBB;0;1;1;1;1;1;1;1
2;9;2;1;1.200073;126;1;A;;A;;;;;;;;
2;9;2;2;2.016968;-180;1;B;;AB;;;;;;;;
2;9;2;3;1.543945;-144;1;D;;ABD;;;;;;;;
2;9;2;4;1.332825;90;2;D;;ABDD;;;;;;;;
2;9;2;5;1.489258;-144;1;B;;ABDDB;;;;;;;;
2;9;2;6;1.376923;90;1;C;;ABDDBC;;;;;;;;
2;9;2;7;1.805176;-162;1;C;ABDDBCB;ABDDBCC;1;1;1;1;1;1;1;0
2;10;2;1;1.355377;144;1;D;;D;;;;;;;;
2;10;2;2;2.044281;162;1;B;;DB;;;;;;;;
2;10;2;3;2.166748;126;1;D;;DBD;;;;;;;;
2;10;2;4;2.177307;162;1;B;;DBDB;;;;;;;;
2;10;2;5;1.788666;-162;1;D;;DBDBD;;;;;;;;
2;10;2;6;0.6437683;54;1;C;;DBDBDC;;;;;;;;
2;10;2;7;1.82251;-162;1;C;DBDBDCC;DBDBDCC;0;1;1;1;1;1;1;1
2;1;1;1;1.488464;108;1;D;;D;;;;;;;;
2;1;1;2;1.65448;-162;1;B;;DB;;;;;;;;
2;1;1;3;0.8450317;90;1;A;;DBA;;;;;;;;
2;1;1;4;1.343506;108;1;D;;DBAD;;;;;;;;
2;1;1;5;1.122375;-90;2;C;;DBADC;;;;;;;;
2;1;1;6;1.828064;162;1;D;;DBADCD;;;;;;;;
2;1;1;7;2.444641;162;1;B;DBACCBD;DBADCDB;3;1;1;1;0;1;0;0
2;2;1;1;1.643799;-162;1;B;;B;;;;;;;;
2;2;1;2;1.383179;-108;1;C;;BC;;;;;;;;
2;2;1;3;0.9330444;108;1;A;;BCA;;;;;;;;
2;2;1;4;1.421875;126;1;C;;BCAC;;;;;;;;
2;2;1;5;1.688904;-144;1;A;;BCACA;;;;;;;;
2;2;1;6;1.755371;144;1;C;;BCACAC;;;;;;;;
2;2;1;7;2.432861;-180;1;A;BCACBCC;BCACACA;2;1;1;1;1;0;1;0
2;3;1;1;1.277649;-126;1;B;;B;;;;;;;;
2;3;1;2;1.18866;-90;1;A;;BA;;;;;;;;
2;3;1;3;1.944275;-180;1;B;;BAB;;;;;;;;
2;3;1;4;1.372437;-126;1;A;;BABA;;;;;;;;
2;3;1;5;1.35498;-108;1;B;;BABAB;;;;;;;;
2;3;1;6;1.31604;54;2;A;;BABABA;;;;;;;;
2;3;1;7;1.415649;126;1;D;BABABAD;BABABAD;0;1;1;1;1;1;1;1
2;4;1;1;1.389099;-144;1;D;;D;;;;;;;;
2;4;1;2;1.299927;-108;1;C;;DC;;;;;;;;
2;4;1;3;1.566956;-90;1;C;;DCC;;;;;;;;
2;4;1;4;1.288635;126;1;D;;DCCD;;;;;;;;
2;4;1;5;0.9331665;-90;1;A;;DCCDA;;;;;;;;
2;4;1;6;1.650391;-90;1;C;;DCCDAC;;;;;;;;
2;4;1;7;0.8884888;90;1;A;DCCDACA;DCCDACA;0;1;1;1;1;1;1;1
2;5;1;1;1.159668;90;1;D;;D;;;;;;;;
2;5;1;2;1.526917;-126;1;B;;DB;;;;;;;;
2;5;1;3;1.154907;-90;1;D;;DBD;;;;;;;;
2;5;1;4;1.600525;-126;1;C;;DBDC;;;;;;;;
2;5;1;5;1.677246;162;1;C;;DBDCC;;;;;;;;
2;5;1;6;1.682983;-144;1;B;;DBDCCB;;;;;;;;
2;5;1;7;1.122437;108;1;D;DBDCCBD;DBDCCBD;0;1;1;1;1;1;1;1
2;6;1;1;1.944275;-162;1;C;;C;;;;;;;;
2;6;1;2;0.9896851;108;1;D;;CD;;;;;;;;
2;6;1;3;0.9447632;-108;1;D;;CDD;;;;;;;;
2;6;1;4;1.38855;-90;1;B;;CDDB;;;;;;;;
2;6;1;5;1.971497;-144;1;B;;CDDBB;;;;;;;;
2;6;1;6;1.955872;-126;1;A;;CDDBBA;;;;;;;;
2;6;1;7;1.476929;144;1;B;CDBDBAB;CDDBBAB;2;1;1;0;0;1;1;1
2;7;1;1;1.755798;-126;1;D;;D;;;;;;;;
2;7;1;2;1.010681;72;2;A;;DA;;;;;;;;
2;7;1;3;0.9056396;-90;1;B;;DAB;;;;;;;;
2;7;1;4;1.844238;-108;1;C;;DABC;;;;;;;;
2;7;1;5;0.977478;90;1;A;;DABCA;;;;;;;;
2;7;1;6;2.244568;-180;1;B;;DABCAB;;;;;;;;
2;7;1;7;1.277405;-108;1;B;DBCABCD;DABCABB;3;1;0;0;0;0;0;0
2;8;1;1;0.8336182;72;1;C;;C;;;;;;;;
2;8;1;2;1.411621;108;1;A;;CA;;;;;;;;
2;8;1;3;1.478088;-144;1;B;;CAB;;;;;;;;
2;8;1;4;1.700806;-144;1;A;;CABA;;;;;;;;
2;8;1;5;1.555237;-108;1;D;;CABAD;;;;;;;;
2;8;1;6;1.371826;126;1;D;;CABADD;;;;;;;;
2;8;1;7;2.193481;-162;1;B;CABADBD;CABADDB;2;1;1;1;1;1;0;0
2;9;1;1;2.063965;-162;1;C;;C;;;;;;;;
2;9;1;2;2.175903;-144;1;D;;CD;;;;;;;;
2;9;1;3;2.561462;-126;1;B;;CDB;;;;;;;;
2;9;1;4;1.189575;90;1;C;;CDBC;;;;;;;;
2;9;1;5;1.617493;-126;1;A;;CDBCA;;;;;;;;
2;9;1;6;2.156372;-180;1;B;;CDBCAB;;;;;;;;
2;9;1;7;1.655762;-144;1;C;CDBCABC;CDBCABC;0;1;1;1;1;1;1;1
2;10;1;1;1.68811;144;1;D;;D;;;;;;;;
2;10;1;2;0.9108887;-90;1;B;;DB;;;;;;;;
2;10;1;3;1.433472;-108;1;C;;DBC;;;;;;;;
2;10;1;4;2.166016;180;1;D;;DBCD;;;;;;;;
2;10;1;5;1.466431;108;1;D;;DBCDD;;;;;;;;
2;10;1;6;2.022339;-162;1;C;;DBCDDC;;;;;;;;
2;10;1;7;1.333008;108;1;C;BDDCDCC;DBCDDCC;3;0;0;0;0;1;1;1
2;1;3;1;1.099609;-108;1;A;;A;;;;;;;;
2;1;3;2;2.55542;-162;1;D;;AD;;;;;;;;
2;1;3;3;0.8378906;-108;1;D;;ADD;;;;;;;;
2;1;3;4;1.260254;126;1;C;;ADDC;;;;;;;;
2;1;3;5;1.821899;144;1;A;;ADDCA;;;;;;;;
2;1;3;6;2.77832;90;1;D;;ADDCAD;;;;;;;;
2;1;3;7;0.5714111;54;1;A;ADDCADA;ADDCADA;0;1;1;1;1;1;1;1
2;2;3;1;2.854248;126;1;C;;C;;;;;;;;
2;2;3;2;1.693848;144;1;C;;CC;;;;;;;;
2;2;3;3;2.232788;-144;1;D;;CCD;;;;;;;;
2;2;3;4;1.100098;-162;1;B;;CCDB;;;;;;;;
2;2;3;5;2.444824;162;1;B;;CCDBB;;;;;;;;
2;2;3;6;2.394043;144;1;D;;CCDBBD;;;;;;;;
2;2;3;7;2.721924;-108;1;D;CCDBBDC;CCDBBDD;1;1;1;1;1;1;1;0
2;3;3;1;2.688965;-144;1;A;;A;;;;;;;;
2;3;3;2;1.939209;108;1;C;;AC;;;;;;;;
2;3;3;3;2.433472;108;1;D;;ACD;;;;;;;;
2;3;3;4;2.306152;144;2;C;;ACDC;;;;;;;;
2;3;3;5;1.810303;-180;1;A;;ACDCA;;;;;;;;
2;3;3;6;0.7336426;-90;1;D;;ACDCAD;;;;;;;;
2;3;3;7;2.749878;90;1;C;ACDCADC;ACDCADC;0;1;1;1;1;1;1;1
2;4;3;1;0.9553223;108;2;D;;D;;;;;;;;
2;4;3;2;2.550781;-108;1;A;;DA;;;;;;;;
2;4;3;3;1.777832;108;1;C;;DAC;;;;;;;;
2;4;3;4;1.355347;144;1;D;;DACD;;;;;;;;
2;4;3;5;2.00061;144;1;D;;DACDD;;;;;;;;
2;4;3;6;2.811768;180;1;A;;DACDDA;;;;;;;;
2;4;3;7;1.322266;-180;1;B;DACDDAB;DACDDAB;0;1;1;1;1;1;1;1
2;5;3;1;3.089355;-162;1;C;;C;;;;;;;;
2;5;3;2;1.433472;180;1;D;;CD;;;;;;;;
2;5;3;3;2.722046;108;1;B;;CDB;;;;;;;;
2;5;3;4;2.51123;-126;1;C;;CDBC;;;;;;;;
2;5;3;5;2.227295;126;1;B;;CDBCB;;;;;;;;
2;5;3;6;0.8552246;90;1;D;;CDBCBD;;;;;;;;
2;5;3;7;1.855469;162;1;D;CDBCBDD;CDBCBDD;0;1;1;1;1;1;1;1
2;6;3;1;2.216797;126;1;D;;D;;;;;;;;
2;6;3;2;2.200073;-144;1;B;;DB;;;;;;;;
2;6;3;3;1.799561;-126;1;D;;DBD;;;;;;;;
2;6;3;4;3.22168;144;1;B;;DBDB;;;;;;;;
2;6;3;5;1.288818;-180;1;B;;DBDBB;;;;;;;;
2;6;3;6;3.689819;-162;2;B;;DBDBBB;;;;;;;;
2;6;3;7;1.111084;-180;1;C;DBDBDBC;DBDBBBC;1;1;1;1;1;0;1;1
2;7;3;1;1.899536;144;1;B;;B;;;;;;;;
2;7;3;2;1.199707;-144;1;A;;BA;;;;;;;;
